tenure,MonthlyCharges,TotalCharges,Partner,gender_Male,MultipleLines_Yes,Churn
1.205133601,-1.48745028,-0.477210616,0,1,0,0
1.001413795,1.319705162,1.605061863,1,0,1,1
-1.239504076,0.166261777,-0.942663392,0,1,0,0
-0.383880889,0.410579036,-0.231138307,1,0,1,0
-0.302392966,-0.98884363,-0.634802779,0,0,0,0
1.612573214,1.439370758,2.42244988,0,0,1,0
-1.239504076,0.639938095,-0.948222354,1,0,1,0
-0.995040308,-1.482464214,-0.94517816,0,0,0,0
-1.117272192,-0.471954735,-0.897088727,0,0,1,1
0.105046646,-0.518491356,-0.256616884,0,1,0,0
-0.343136928,-1.336206263,-0.745893782,0,1,1,0
-1.239504076,0.227756598,-0.947472335,1,0,0,0
1.612573214,1.33300134,2.404184718,1,1,1,0
0.349510414,1.386186049,0.881977667,0,0,1,0
-1.158016153,-0.51350529,-0.910456707,0,1,0,1
-0.261649005,0.355732305,-0.11700311,0,1,0,0
-1.035784269,0.978990618,-0.712209119,0,1,0,1
-1.280248037,0.138007401,-0.976943658,1,0,0,1
-1.158016153,-0.209355233,-0.908162532,1,0,1,0
0.634718143,0.468749812,0.656574991,0,1,0,0
-1.239504076,0.96569444,-0.9205599,0,1,1,1
-0.832064463,0.478721945,-0.590948745,1,0,0,0
1.123645678,1.484245357,1.892495496,1,1,1,0
0.919925872,-0.186086922,0.393781677,0,1,0,0
-1.280248037,-1.184962246,-0.994502919,0,1,0,0
-1.280248037,-1.48745028,-0.998517725,0,1,0,0
-1.158016153,0.374014548,-0.866668851,0,1,1,1
-1.280248037,-1.341192329,-0.9965765,0,1,0,1
0.390254375,0.056568314,0.211527136,0,0,0,0
-1.280248037,-0.506857201,-0.985502695,0,0,0,0
-1.035784269,0.816112445,-0.728599234,0,1,1,1
-1.198760114,0.292575462,-0.904787448,0,1,0,0
1.612573214,0.593401475,1.604179488,1,0,1,0
-0.709832579,-0.525139445,-0.676803825,0,1,1,0
-1.158016153,0.516948455,-0.871742507,1,1,0,1
-0.872808424,-1.316261997,-0.899206426,0,0,1,0
-1.117272192,-1.307951886,-0.947913523,0,0,1,0
-1.280248037,-0.29910443,-0.982745273,0,0,0,1
1.612573214,1.532444,2.628396188,1,1,1,0
0.919925872,0.430523302,0.874918668,1,0,1,0
0.308766453,-1.283021554,-0.53198404,1,0,1,0
1.001413795,-1.492436347,-0.515174797,1,0,0,0
-1.280248037,0.473735879,-0.972487664,0,1,0,1
-1.280248037,1.00392095,-0.965450724,1,1,0,1
-1.280248037,-1.316261997,-0.996245609,0,0,0,1
0.797693988,0.533568677,0.79248279,1,1,1,0
0.349510414,1.116938458,0.840219273,0,1,1,1
0.430998337,-0.280822186,0.047581874,1,1,0,0
0.593974182,-1.512380613,-0.614486096,1,0,0,0
-1.198760114,-0.478602824,-0.946810554,0,1,1,0
1.368109446,0.485370034,1.266781374,1,1,1,1
0.919925872,-0.317386674,0.369097239,1,1,0,0
-0.139417121,-1.519028701,-0.773754771,0,1,0,0
-0.832064463,0.639938095,-0.580933789,0,0,1,0
1.368109446,1.342973473,2.053087734,1,0,1,0
0.105046646,1.216659788,0.535160201,0,1,1,1
-0.913552385,0.831070645,-0.603985834,1,1,1,1
-0.220905044,0.364042415,-0.156312913,1,1,1,0
1.042157756,1.013893083,1.559332782,0,0,0,0
0.879181911,1.49421749,1.688380116,1,1,0,1
-0.954296347,-1.494098369,-0.928479215,0,1,0,0
-1.239504076,-1.512380613,-0.994877928,0,1,0,1
-1.076528231,0.142993467,-0.815446986,0,1,0,0
-0.261649005,0.879269288,0.030221147,0,0,0,1
-0.954296347,-1.480802192,-0.925236487,0,0,0,0
-0.995040308,-0.334006895,-0.810660102,1,1,0,0
-0.832064463,0.553512943,-0.605000565,0,1,0,0
-0.709832579,-0.5218154,-0.707554592,0,0,1,1
0.430998337,0.511962388,0.572793491,1,1,1,0
0.390254375,1.1800953,0.855749072,0,1,1,0
-0.057929199,0.01501776,-0.127503372,0,0,1,1
1.368109446,0.869297155,1.608900194,0,0,1,0
-0.587600695,0.686474716,-0.343001389,0,0,1,1
-1.280248037,-1.489112302,-0.998539784,0,1,0,0
1.16438964,0.974004551,1.480183751,1,1,1,1
-0.913552385,0.500328233,-0.655626827,0,1,1,0
-1.280248037,0.227756598,-0.975752452,0,1,0,1
-0.587600695,0.29091344,-0.407591234,0,0,0,0
-0.343136928,1.324691229,0.114333537,1,1,1,1
-1.198760114,-1.512380613,-0.983230579,1,0,0,0
0.716206066,-1.484126236,-0.571007071,0,1,0,0
-1.280248037,-0.673059418,-0.987708632,1,1,0,0
-1.239504076,-0.343979028,-0.968847868,0,1,0,0
-0.628344657,-1.500746458,-0.85226408,0,1,0,0
1.49034133,1.336325384,2.21231229,1,1,1,0
1.612573214,0.794506157,1.772867515,1,1,1,0
-1.198760114,0.31418175,-0.91458181,0,0,1,1
0.716206066,0.344098149,0.679053492,1,1,1,0
0.838437949,-1.480802192,-0.544800536,0,0,0,0
1.042157756,1.472611202,1.813434703,1,0,1,0
0.553230221,-1.131777536,-0.350303042,0,1,0,0
1.612573214,1.598924887,2.549269216,1,1,1,0
-1.280248037,0.312519728,-0.974627424,0,0,1,1
-1.076528231,0.972342529,-0.778497536,1,0,1,0
1.612573214,0.46708779,1.535266006,1,1,1,0
-1.158016153,-0.315724651,-0.902140323,0,1,0,0
0.797693988,-1.510718591,-0.552190426,1,0,0,0
-1.239504076,-1.474154103,-0.99201021,0,0,0,0
1.327365485,-1.510718591,-0.425018139,1,0,0,0
0.430998337,1.20336361,0.928743538,1,1,1,1
-1.158016153,1.176771256,-0.821976561,1,1,1,1
-0.302392966,0.806140312,-0.046699888,1,1,1,1
0.756950027,0.460439701,0.735701963,1,0,1,0
-0.832064463,0.330801972,-0.642479441,0,1,1,0
1.001413795,0.17623391,0.719135374,1,0,0,1
-0.343136928,-1.492436347,-0.771990021,1,0,0,0
1.286621523,-0.214341299,0.64993512,1,0,1,0
-1.158016153,1.357931672,-0.811520418,0,0,0,1
-0.261649005,1.186743389,0.139701816,0,0,1,0
-0.709832579,-1.48745028,-0.881933937,1,0,0,0
1.286621523,-1.301303797,-0.239344394,1,1,1,0
0.145790608,1.053781615,0.508600715,1,1,1,1
-0.220905044,1.00392095,0.079082659,1,0,1,0
-1.280248037,0.201164243,-0.976105402,1,1,0,1
0.105046646,0.703094938,0.364773602,0,0,1,1
-1.158016153,0.302547595,-0.883456034,0,1,0,1
-0.995040308,-0.643143019,-0.825704595,1,0,0,0
-0.913552385,-1.489112302,-0.919743703,0,1,0,0
-1.239504076,-0.518491356,-0.961612393,0,0,0,0
1.042157756,1.484245357,1.703534905,1,0,1,1
0.756950027,0.613345741,0.796850546,1,1,0,0
0.553230221,-1.514042635,-0.626089326,1,0,0,0
-1.280248037,-1.500746458,-0.9986942,0,1,0,0
0.553230221,0.265983107,0.426231016,0,1,1,0
0.716206066,1.490893446,1.377607665,1,0,1,0
0.838437949,0.006707649,0.476702862,1,1,0,0
1.16438964,1.638813419,2.139251646,1,1,1,0
-1.117272192,-1.467506014,-0.966090446,0,1,0,0
0.593974182,0.736335381,0.818667266,0,1,0,0
0.879181911,0.995610839,1.252288366,0,0,1,0
-0.546856734,-1.31127593,-0.75760731,0,1,0,0
-0.261649005,1.351283583,0.19059279,0,0,0,0
1.531085291,-1.309613908,-0.221145411,1,1,1,0
-0.628344657,1.254886298,-0.238594376,1,1,1,0
-0.09867316,1.176771256,0.309051625,0,0,1,1
-1.280248037,-1.356150529,-0.996775034,0,0,1,0
-0.546856734,-1.30296582,-0.792990544,1,0,1,0
-0.261649005,0.289251418,-0.166592581,1,0,0,0
-0.465368811,0.307533662,-0.316596319,1,0,0,1
0.716206066,1.111952391,1.136234003,1,1,1,0
1.449597369,-0.345641051,0.635464171,1,0,0,0
-1.198760114,1.221645854,-0.875735253,0,1,1,1
-0.954296347,1.273168542,-0.579213158,1,1,0,0
0.756950027,-1.017098007,-0.221167471,1,0,0,0
-0.954296347,-0.699651772,-0.828373779,0,0,0,0
0.349510414,1.567346465,0.993377502,1,1,1,1
-0.42462485,1.191729455,0.058523323,0,1,1,0
-0.465368811,-0.294118363,-0.496887577,1,0,0,1
1.571829252,1.703632283,2.653389458,1,1,1,0
-1.280248037,-0.633170886,-0.987179207,0,1,0,1
-0.261649005,0.571795186,-0.088325925,1,1,1,0
1.571829252,0.011693716,1.058165881,1,1,1,0
-1.158016153,-0.664749307,-0.929626302,0,1,0,0
-0.832064463,0.498666211,-0.565646643,0,0,1,0
-0.587600695,0.799492224,-0.303779824,1,0,1,0
-1.198760114,0.337450061,-0.913655316,0,0,1,0
1.612573214,1.397820204,2.379809111,1,0,1,0
-0.872808424,0.337450061,-0.647575156,0,1,0,1
-1.280248037,0.510300366,-0.972002358,0,0,0,1
-0.791320502,-1.512380613,-0.892809208,0,1,0,0
1.612573214,1.477597268,2.570578571,1,0,1,1
0.390254375,-0.289132297,0.045684768,1,1,1,0
-0.628344657,-1.499084435,-0.85720538,0,0,0,0
-1.035784269,-0.448686425,-0.82235157,0,0,0,0
1.449597369,1.788395414,2.517746372,1,0,1,0
0.960669833,-1.351164462,-0.388708411,1,1,1,0
0.22727853,-1.479140169,-0.676759707,1,0,0,0
1.612573214,1.685350039,2.709707038,1,0,1,0
0.634718143,-1.321248063,-0.490512418,0,0,1,0
0.797693988,1.472611202,1.48444121,1,0,1,0
0.105046646,-1.500746458,-0.694649858,1,0,0,0
1.408853407,1.545740177,2.331190252,1,1,1,0
-1.280248037,-1.160031913,-0.994172028,0,0,0,0
0.838437949,0.525258566,0.910963683,0,1,0,0
0.064302685,-1.462519948,-0.726812425,1,1,0,0
-1.198760114,-0.983857563,-0.959296159,0,0,0,1
-1.280248037,0.465425768,-0.972597961,1,0,0,1
-0.546856734,0.836056711,-0.265109742,0,1,0,0
1.123645678,1.703632283,2.048256731,1,0,1,0
-0.872808424,-1.504070502,-0.908912551,0,1,0,0
0.593974182,1.382862005,1.255023728,0,0,1,1
-0.587600695,-0.511843267,-0.621412739,0,1,0,1
1.123645678,1.677039929,1.97437989,1,0,1,0
1.612573214,-1.329558174,-0.180445868,1,1,1,0
0.268022492,-1.492436347,-0.658318071,0,1,0,0
1.082901717,0.546864854,1.039503651,1,0,0,0
-1.239504076,0.171247844,-0.943876657,1,1,0,0
-1.280248037,0.142993467,-0.97687748,0,1,0,1
-0.506112773,0.844366822,-0.223571942,1,1,0,1
-1.076528231,0.955722307,-0.770710577,0,0,1,1
1.571829252,0.718053137,1.715645501,0,1,1,0
-0.343136928,0.049920226,-0.319353741,1,0,1,0
1.408853407,0.992286795,1.674615067,1,1,1,0
-1.280248037,0.533568677,-0.971693527,0,1,0,1
0.634718143,0.573457209,0.770599891,1,0,1,1
0.186534569,0.242714797,0.165489224,1,0,1,0
-0.872808424,-1.000477785,-0.838146081,0,1,0,0
-1.198760114,-1.470830059,-0.984796795,1,1,0,1
-0.587600695,1.035499371,-0.237270813,1,0,0,0
0.716206066,-0.664749307,-0.023140477,1,1,0,0
1.408853407,1.482583335,2.205187112,1,0,1,0
-0.302392966,0.207812332,-0.196593329,1,0,0,0
-1.239504076,0.457115657,-0.941383948,0,0,1,1
-0.954296347,-1.499084435,-0.927640959,0,1,0,0
-0.913552385,-0.815993324,-0.825836951,0,0,0,0
1.531085291,-1.494098369,-0.421312164,1,0,0,0
-0.954296347,0.11473909,-0.752820426,0,1,0,0
-1.158016153,-1.484126236,-0.977164252,0,0,0,0
-1.239504076,-0.46032058,-0.953075416,0,0,0,0
-1.280248037,0.460439701,-0.972664139,0,0,0,1
-0.546856734,-1.317924019,-0.800733384,0,1,0,0
-1.035784269,-1.480802192,-0.930288083,1,1,0,0
-1.280248037,-0.727906149,-0.988436591,0,1,0,1
-1.280248037,-0.691341662,-0.987951285,0,1,0,0
-0.954296347,-1.480802192,-0.931324874,1,0,0,0
-1.198760114,-1.015435984,-0.94588406,0,0,0,1
-0.954296347,-0.209355233,-0.769188481,0,0,0,1
-1.117272192,-0.29910443,-0.874830819,0,0,0,0
0.960669833,0.801154246,1.184455793,1,0,0,0
-0.587600695,-0.23760961,-0.569396737,0,0,1,0
0.675462104,1.043809482,1.074269224,0,1,1,1
1.531085291,0.477059923,1.435270867,1,1,1,0
1.612573214,1.437708736,2.436810531,0,0,1,0
-1.076528231,0.319167817,-0.815844055,0,0,0,1
-0.628344657,0.997272862,-0.317390457,1,1,1,0
-0.139417121,-0.628184819,-0.419525355,1,1,0,0
-1.076528231,1.346297517,-0.766828128,1,0,1,1
1.245877562,1.25654832,1.770683637,1,1,1,0
-0.669088618,0.300885573,-0.440790591,1,1,1,1
1.082901717,-0.114619969,0.60098537,0,1,0,0
-1.198760114,-0.240933654,-0.936133817,0,0,0,0
-0.995040308,-1.181638201,-0.907236038,0,0,0,0
-1.035784269,0.656558317,-0.721981422,1,0,1,1
1.449597369,-1.50240848,-0.371325624,0,0,0,0
1.449597369,1.560698377,2.306527873,1,0,1,0
0.797693988,1.386186049,1.472926217,1,0,1,0
1.612573214,1.426074581,2.486752953,1,1,1,0
-0.017185237,-1.512380613,-0.745651129,1,0,0,0
1.612573214,-1.48745028,-0.379266999,1,0,0,0
-1.280248037,0.171247844,-0.97650247,1,1,0,0
0.390254375,-0.036504927,0.211791848,1,1,0,0
-0.302392966,-1.331220196,-0.702017689,0,0,1,1
0.512486259,-0.461982602,0.006727914,0,1,0,0
0.430998337,-0.14619839,0.157614027,1,0,0,0
0.186534569,0.480383967,0.277286127,1,1,1,0
-0.506112773,0.698108871,-0.245212188,0,0,1,1
-1.158016153,-1.341192329,-0.969156699,0,0,0,1
1.245877562,1.505851645,1.951107251,1,1,0,0
-1.198760114,0.860987044,-0.902515332,0,1,0,0
1.368109446,-1.312937953,-0.269543676,1,1,1,0
-0.180161082,1.359593694,0.307154519,0,1,1,1
-0.995040308,0.678164605,-0.700407355,0,0,1,0
1.571829252,-1.344516374,-0.277374754,0,1,1,0
-1.280248037,-1.347840418,-0.996664738,0,1,0,1
1.612573214,-1.319586041,-0.187703402,1,0,1,0
-0.669088618,-0.340654984,-0.643339756,1,1,0,0
1.368109446,1.05710566,1.826935039,1,1,1,0
-0.872808424,0.388972748,-0.637670497,0,0,1,1
0.756950027,0.54354081,0.813064185,0,1,1,0
-0.995040308,-0.8741641,-0.86141872,0,0,0,0
-0.75057654,0.934116019,-0.417297358,0,1,0,0
-1.158016153,0.954060285,-0.847565434,0,0,1,1
1.531085291,0.661544384,1.635812629,0,0,1,0
1.531085291,0.039948093,1.150704952,0,0,1,0
0.879181911,1.219983832,1.363180835,1,0,1,1
-0.180161082,0.335788039,-0.094745203,0,1,0,1
-0.343136928,-1.46418197,-0.792483179,0,1,0,0
1.49034133,-0.111295925,0.815270122,1,0,0,0
0.390254375,-0.342317006,0.007875002,1,1,0,0
-1.239504076,0.159613689,-0.949281204,0,0,0,1
0.268022492,1.161813056,0.773269076,0,0,1,0
0.512486259,1.49421749,1.154741817,1,1,1,0
1.612573214,0.533568677,1.519515613,1,1,1,0
0.22727853,-1.479140169,-0.679539188,0,0,0,0
1.612573214,0.099780891,1.112387821,1,1,1,0
-1.280248037,-1.354488507,-0.996752975,0,1,1,1
1.612573214,-1.495760391,-0.383237686,1,1,0,0
0.919925872,-1.299641775,-0.37044325,1,1,1,0
0.756950027,-0.287470275,0.271616868,1,0,0,0
1.245877562,0.72802527,1.335121312,0,1,0,0
-1.280248037,-1.475816125,-0.998363309,0,0,0,0
-0.383880889,-1.500746458,-0.808145334,1,0,0,0
-1.280248037,-0.473616757,-0.985061507,0,0,0,1
-1.239504076,-0.347303073,-0.955722541,0,0,1,0
0.797693988,1.439370758,1.568862431,0,0,1,0
0.145790608,-0.343979028,-0.171975068,0,0,1,0
-1.280248037,-0.646467063,-0.987355682,0,0,0,0
-0.180161082,-0.192735011,-0.277440932,0,0,1,0
-1.035784269,0.154627622,-0.796895053,1,0,0,0
-0.75057654,1.188405411,-0.382840617,0,1,1,1
1.612573214,0.005045627,0.998274683,1,1,0,0
-1.280248037,-1.472492081,-0.998319191,1,0,0,1
-0.913552385,-1.527338812,-0.935361739,0,0,0,0
0.390254375,-1.495760391,-0.632398307,0,1,0,0
-1.035784269,-1.321248063,-0.923559975,0,0,0,0
-1.158016153,0.332463994,-0.865345289,0,1,0,1
1.612573214,1.645461507,2.547967713,1,1,1,0
-0.506112773,-1.341192329,-0.794358225,1,0,0,1
1.245877562,1.475935246,2.102897799,0,1,0,0
0.960669833,-0.656439196,0.122120496,0,0,0,0
-1.117272192,-0.458658558,-0.880830969,0,0,0,0
1.612573214,1.5174858,2.514415407,1,0,1,0
1.449597369,0.659882361,1.500169543,1,1,1,0
1.408853407,-0.157832545,0.754761261,1,1,0,0
-0.995040308,-0.669735373,-0.844499181,1,1,0,0
0.797693988,0.945750174,1.036084449,1,1,1,0
-0.587600695,-1.480802192,-0.830028232,1,0,0,0
1.082901717,-1.307951886,-0.330559903,1,0,1,0
1.123645678,-1.469168036,-0.525145634,0,0,0,0
-1.035784269,0.974004551,-0.697958764,0,1,1,0
1.082901717,-0.997153741,-0.133679996,1,1,0,0
0.553230221,-0.134564235,0.269168278,0,1,0,0
-1.117272192,-0.447024403,-0.891640061,0,1,0,0
1.082901717,-0.024870772,0.707465965,1,1,0,0
1.531085291,0.664868428,1.603385351,1,0,1,0
-0.75057654,0.206150309,-0.60411819,0,0,0,1
0.471742298,-0.486912935,-0.063619427,0,0,1,0
1.286621523,0.990624773,1.61712834,1,0,1,0
1.042157756,-0.167804678,0.591654256,1,0,0,0
0.553230221,1.178433278,1.089975497,1,0,1,0
1.042157756,1.133558679,1.543008846,1,1,1,0
1.612573214,1.093670147,2.023461995,1,0,1,0
-0.09867316,-0.814331302,-0.489872696,0,0,0,1
-0.872808424,-0.151184457,-0.714878304,0,1,1,0
0.064302685,-0.28414623,-0.22824853,0,0,0,0
0.879181911,-0.618212686,0.065582322,0,1,0,0
-1.198760114,-0.471954735,-0.938825061,0,0,0,1
1.612573214,-1.32623413,-0.187107798,1,0,1,0
0.308766453,0.66653045,0.449900723,1,0,1,1
-1.239504076,0.02997596,-0.948089998,1,0,0,1
0.879181911,-0.048139082,0.496688654,1,1,1,0
-0.75057654,-0.488574957,-0.694341027,0,0,0,0
-1.280248037,0.189530088,-0.976259817,0,0,0,1
-0.913552385,0.998934884,-0.586713345,0,0,1,1
-1.280248037,-0.486912935,-0.985237982,0,0,0,0
-1.280248037,-1.497422413,-0.998650081,0,1,0,1
0.960669833,-0.004926506,0.609831179,0,1,1,0
1.449597369,0.492018122,1.426138286,1,0,0,0
-0.75057654,-1.505732524,-0.887360543,1,0,0,0
1.449597369,1.155164968,1.934474484,1,1,0,0
0.919925872,0.30587164,0.78050455,1,1,1,0
-0.669088618,-0.860867923,-0.714238582,0,0,0,0
-0.954296347,0.4903561,-0.690348281,0,1,0,0
-0.75057654,0.021665849,-0.593706166,1,1,0,1
1.042157756,1.126910591,1.557082726,1,1,1,1
0.838437949,-0.614888642,0.116274762,0,1,0,0
1.531085291,1.148516879,2.056462818,1,1,1,0
-0.75057654,1.030513305,-0.413392849,1,0,1,0
-0.42462485,0.089808758,-0.326148028,1,1,0,1
-0.913552385,0.44381948,-0.669788945,1,0,1,0
-0.139417121,-1.286345598,-0.701819155,1,0,1,0
-1.280248037,0.159613689,-0.976656886,0,0,0,1
0.675462104,0.649910228,0.783570803,1,1,1,1
1.449597369,1.176771256,2.015498562,1,0,1,1
-1.280248037,0.440495435,-0.972928852,0,0,0,1
-0.09867316,-0.81266928,-0.483651953,0,0,0,0
1.612573214,0.478721945,1.375887034,1,0,1,0
-0.913552385,-1.459195903,-0.89839023,0,0,0,0
-1.035784269,0.292575462,-0.777946052,0,1,1,1
-0.954296347,0.330801972,-0.695620471,0,0,1,1
-1.280248037,-0.495223046,-0.985348279,0,0,0,0
-0.506112773,0.136345378,-0.402782291,0,0,1,0
-1.280248037,-1.480802192,-0.998429487,0,0,0,0
-0.139417121,0.372352526,-0.030023001,0,0,1,0
-1.280248037,0.30587164,-0.974715661,0,1,0,0
-1.198760114,0.581767319,-0.912772941,0,1,0,0
-0.506112773,0.817774467,-0.181835608,0,0,0,0
1.286621523,1.14186879,1.715292551,0,1,0,0
-1.280248037,-1.482464214,-0.998451547,0,1,0,1
-1.076528231,-1.174990113,-0.936133817,0,0,0,0
0.716206066,-1.495760391,-0.560352394,1,1,0,0
-1.076528231,-0.187748945,-0.858815714,0,1,0,0
-1.035784269,-0.666411329,-0.860161336,1,1,0,0
1.612573214,0.864311088,1.865561002,1,1,1,0
-0.995040308,-0.506857201,-0.833778325,1,1,0,0
1.408853407,1.392834138,2.085140003,1,0,1,0
-0.343136928,0.955722307,-0.008493053,1,0,1,1
1.612573214,0.985638706,2.046403744,1,0,1,0
0.023558724,-1.507394546,-0.742540758,1,1,0,0
-1.239504076,-1.321248063,-0.98250262,0,1,0,1
1.531085291,0.104766957,1.050400982,1,1,0,0
-0.42462485,0.01501776,-0.371259446,0,0,0,0
1.082901717,1.151840923,1.473742414,0,0,1,0
0.145790608,-1.477478147,-0.700363236,0,1,0,0
0.756950027,-1.490774325,-0.553491929,1,0,0,0
0.838437949,0.418889147,0.826189512,1,1,1,0
-0.506112773,-1.499084435,-0.832829772,1,0,0,0
1.245877562,1.160151034,1.785529596,1,1,0,0
0.308766453,0.332463994,0.303713256,0,0,0,0
0.105046646,-1.517366679,-0.725885931,0,1,0,0
-0.261649005,0.470411834,-0.109877933,1,1,0,0
-0.220905044,1.022203194,0.100105241,1,1,1,1
0.838437949,-0.064759304,0.501277003,0,1,0,0
0.064302685,0.224432553,0.06355286,1,1,0,0
-0.546856734,1.002258928,-0.230763298,1,0,1,0
0.430998337,0.708081004,0.559579927,1,1,0,0
-1.076528231,-1.504070502,-0.953141594,1,1,0,0
0.960669833,-1.329558174,-0.379024346,0,1,1,0
1.001413795,-0.847571745,-0.07581826,0,1,0,1
0.064302685,0.639938095,0.276469931,1,1,0,0
-0.913552385,-0.948955098,-0.842359422,0,0,0,0
-1.280248037,-1.480802192,-0.998429487,0,0,0,1
-0.791320502,-1.359474573,-0.874654344,0,0,0,1
0.960669833,1.123586546,1.454925769,0,1,1,0
0.919925872,1.291450785,1.49710329,1,0,1,0
0.145790608,0.934116019,0.483519208,1,0,1,0
0.593974182,-1.492436347,-0.591345813,1,1,0,0
-0.832064463,-1.485788258,-0.904831567,1,0,0,0
-1.280248037,0.686474716,-0.969664065,0,0,0,1
-0.343136928,0.521934521,-0.085965572,0,1,1,0
1.245877562,1.166799123,1.70020394,0,0,1,1
0.105046646,-0.829289502,-0.374435996,0,0,0,0
1.408853407,-0.142874346,0.700031956,0,0,0,0
-0.302392966,0.664868428,-0.105819008,0,1,1,1
-0.465368811,1.298098874,-0.030133298,0,1,1,0
-0.791320502,0.099780891,-0.635773391,0,0,0,0
0.105046646,0.345760172,0.129223614,1,1,1,1
1.571829252,-1.327896152,-0.168666162,1,1,1,0
-0.139417121,-1.510718591,-0.741945155,0,0,0,0
1.571829252,-0.51350529,0.543520703,1,1,0,1
-1.035784269,0.80447829,-0.740246583,1,1,0,0
1.001413795,-0.325696785,0.357692543,0,0,0,0
1.327365485,0.377338593,1.167492135,1,1,1,0
-0.220905044,-1.479140169,-0.744834932,0,1,0,0
-1.076528231,0.335788039,-0.800093662,0,1,1,1
1.612573214,1.74684486,2.714604219,0,0,1,0
-1.280248037,-1.497422413,-0.998650081,0,1,0,0
-0.872808424,-0.65145313,-0.790299301,0,1,0,0
0.268022492,-1.316261997,-0.571492377,1,1,1,0
1.082901717,0.829408623,1.417799843,0,0,1,0
-0.261649005,0.339112083,-0.165423435,0,1,0,0
-1.239504076,-0.493561024,-0.960112356,0,1,0,0
1.612573214,0.02997596,1.011223535,1,0,0,0
1.327365485,0.074850558,0.893955907,1,1,1,0
1.612573214,1.532444,2.488054456,1,1,1,0
-1.076528231,0.769575825,-0.776909261,0,1,1,0
-0.017185237,-1.495760391,-0.74807766,0,1,0,0
0.716206066,0.362380393,0.702767319,1,0,1,0
1.16438964,-0.088027614,0.659817719,1,1,0,0
-0.709832579,1.211673721,-0.3644431,0,0,0,1
1.612573214,1.673715884,2.676309147,1,1,1,0
-0.954296347,-1.524014768,-0.92547914,0,1,0,1
-1.280248037,-1.505732524,-0.998760378,0,0,0,0
-0.832064463,0.723039204,-0.536660627,0,0,1,0
0.186534569,-1.203244489,-0.577845477,0,0,0,1
1.16438964,-1.475816125,-0.466269167,1,1,0,0
-0.587600695,-1.495760391,-0.856345064,1,1,0,0
-0.465368811,-0.63649493,-0.572771821,0,1,0,0
1.449597369,-0.279160164,0.734643113,1,1,0,0
-0.832064463,0.282603329,-0.642038253,0,1,1,0
-1.239504076,-1.344516374,-0.988899838,0,0,0,1
1.205133601,1.214997766,1.712424833,1,0,1,0
-0.139417121,1.125248569,0.255645882,0,0,1,1
-1.280248037,-1.037042273,-0.992539635,0,1,0,0
-1.117272192,0.501990255,-0.855617105,1,1,1,1
-1.280248037,-1.465843992,-0.998230953,0,0,0,0
1.205133601,1.304746963,1.900282455,0,1,1,0
0.145790608,-1.480802192,-0.690612993,1,0,0,0
-0.180161082,1.27981663,0.267955012,0,0,1,1
1.49034133,0.295899507,1.148212243,1,0,1,0
-0.872808424,1.043809482,-0.468210392,1,0,1,1
1.245877562,1.460977047,2.02434437,1,0,1,0
-0.383880889,-1.484126236,-0.828417898,0,1,0,0
-0.913552385,-1.497422413,-0.915486244,0,1,0,0
1.571829252,-1.291331664,-0.21238784,1,0,1,0
0.512486259,0.174571888,0.343751019,0,0,1,0
1.531085291,-1.354488507,-0.228777955,1,0,1,0
-0.42462485,0.663206406,-0.205836206,0,0,1,0
0.797693988,-1.38772895,-0.453629146,1,0,1,0
0.919925872,1.308071007,1.526398138,1,1,1,1
1.327365485,-0.16115659,0.722576636,0,0,0,0
1.612573214,-1.504070502,-0.361707738,1,0,0,0
-0.913552385,-1.50240848,-0.923780568,1,1,0,0
-1.035784269,-1.48745028,-0.964656587,0,0,0,0
-1.117272192,0.68979876,-0.827138454,0,1,0,0
-0.343136928,0.458777679,-0.192644701,1,0,1,0
1.612573214,1.728562616,2.723648562,1,0,1,0
-0.465368811,-0.706299861,-0.561102413,0,1,0,0
1.49034133,-0.132902213,0.873595105,1,1,0,0
0.471742298,-0.329020829,0.117267434,1,1,0,0
1.16438964,0.013355738,0.741966825,1,0,1,0
-0.343136928,1.268182475,0.094149211,0,1,1,1
-1.280248037,0.857662999,-0.967391949,0,0,0,1
-1.076528231,-0.465306647,-0.880279484,0,0,0,1
-1.158016153,0.839380756,-0.844962428,0,1,1,1
1.612573214,1.442694803,2.451810905,1,1,1,0
1.612573214,0.90419962,1.918922626,0,1,1,0
-0.75057654,0.342436127,-0.560286216,1,1,1,0
-1.035784269,-1.321248063,-0.939883911,0,1,1,0
0.634718143,0.344098149,0.657082357,0,0,0,0
0.919925872,-1.505732524,-0.554550779,1,1,0,0
-1.280248037,-1.512380613,-0.998848615,0,1,0,0
0.512486259,1.575656576,1.212625613,0,1,0,0
-1.198760114,0.182881999,-0.910125816,0,1,0,0
1.571829252,-1.50240848,-0.382421489,1,0,0,0
-0.995040308,-1.480802192,-0.937501498,1,1,0,0
-1.198760114,0.36736646,-0.89415483,1,0,1,1
1.49034133,0.526920588,1.437940051,1,1,0,0
-1.280248037,0.123049201,-0.977142192,1,1,0,1
1.612573214,1.69366015,2.717891066,1,0,1,0
-0.872808424,0.289251418,-0.658053358,0,1,0,1
1.571829252,0.525258566,1.511022755,0,1,1,0
-1.280248037,0.171247844,-0.97650247,0,0,0,1
0.023558724,-0.174452767,-0.117797248,1,0,0,0
-0.669088618,-1.520690724,-0.863249648,0,0,0,0
